Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"3569-1","Sports","Football",2006,"Grand Soccer Stadium",14,386,29.99,49.99,,,,673419072779,58.2,38.4,7.5,1.75,"",0,0,0,,0,0,,,,,,,,,250.0000,114.7400,"01/01/2006","31/12/2007"
"3570-1","Sports","Football",2006,"Street Soccer",4,199,,20,,,,673419079280,38.4,28.8,4.8,0.56,"",0,0,0,,0,0,,,,,,,,,73.5800,62.9700,"01/01/2006","31/12/2006"
"3825-1","SpongeBob SquarePants","",2006,"Krusty Krab",3,295,19.99,19.99,,,,673419079853,28.8,28.8,4.8,0.49,"",0,0,0,,0,0,,,,,,,,,273.9400,96.8200,"01/06/2006","31/12/2007"
"3826-1","SpongeBob SquarePants","",2006,"Build-A-Bob",,445,24.99,29.99,,,5702014469716,673419079860,28.8,38.4,7.2,0.94,"",0,0,0,,0,0,,,,,,,,,601.3900,70.0000,"01/06/2006","31/12/2007"
"3827-1","SpongeBob SquarePants","",2006,"Adventures in Bikini Bottom",3,579,34.99,39.99,,,,673419079877,43.2,28.8,6,0.95,"",0,0,0,,0,0,,,,,,,,,240.0900,91.6400,"01/06/2006","31/12/2007"
"3828-1","Avatar The Last Airbender","",2006,"Air Temple",4,400,24.99,30,,,,673419079884,38.4,28.8,4.8,0.69,"",0,0,0,,0,0,,,,,,,,,689.0000,291.3000,"01/06/2006","31/12/2007"
"3829-1","Avatar The Last Airbender","",2006,"Fire Nation Ship",5,722,39.99,50,,,,673419079891,48,28.8,9.6,1.56,"",0,0,0,,0,0,,,,,,,,,562.7400,370.0000,"01/06/2006","31/12/2007"
"4085-3","Duplo","",2006,"Duplo Bucket",1,75,14.99,10,,,,673419015127,22.7,27.7,22.7,0.93,"",0,0,0,,0,0,,,,,,,,,,21.6800,"",""
"4105-3","Make and Create","",2006,"Imagine and Build",1,487,,10,,,,673419010672,22.7,22.7,22.7,0.88,"",0,0,0,,0,0,,,,,,,,,35.9900,,"",""
"4415-1","Creator","3 in 1",2006,"Auto Pod",,56,2.99,3.49,,,5702014467064,,8,15.7,5.4,,"",0,0,0,,0,0,,,,,,,,,10.5000,5.2000,"01/01/2006","31/12/2006"
"4416-1","Creator","3 in 1",2006,"Robo Pod",,65,2.99,3.49,,,5702014467071,,8,15.7,5.4,,"",0,0,0,,0,0,,,,,,,,,10.4800,7.8600,"01/01/2006","31/12/2006"
"4417-1","Creator","3 in 1",2006,"Aero Pod",,60,2.99,3.5,,,5702014467088,,8,15.7,5.4,,"",0,0,0,,0,0,,,,,,,,,10.6600,4.8800,"01/01/2006","31/12/2006"
"4418-1","Creator","3 in 1",2006,"Dino Pod",,55,2.99,3.5,,,5702014467095,,8,15.7,5.4,,"",0,0,0,,0,0,,,,,,,,,14.4200,4.5200,"01/01/2006","31/12/2006"
"4496-3","Make and Create","",2006,"Fun With Building Tub",2,805,19.99,,,,5702014366299,673419034401,37.6,25.2,27.3,1.83,"",0,0,0,,0,0,,,,,,,,,87.9000,,"",""
"4891-1","Creator","6 in 1",2006,"Highway Haulers",,209,9.99,9.99,,,,673419078887,28.8,19.2,4.8,0.26,"",0,0,0,,0,0,,,,,,,,,21.7500,8.4600,"01/01/2006","31/12/2007"
"4892-1","Creator","8 in 1",2006,"Prehistoric Power",,380,14.99,19.99,,,5702014467644,673419078894,28.8,28.8,6,,"",0,0,0,,0,0,,,,,,,,,140.1600,52.7700,"01/01/2006","31/12/2008"
"4893-1","Creator","8 in 1",2006,"Revvin' Riders",,360,19.99,20,,,5702014469754,673419079907,28.8,28.8,6,0.73,"",0,0,0,,0,0,,,,,,,,,45.2300,20.7400,"01/06/2006","31/12/2007"
"4894-1","Creator","8 in 1",2006,"Mythical Creatures",,588,24.99,29.99,,,5702014469761,673419079914,48,28.8,6,1.02,"",0,0,0,,0,0,,,,,,,,,120.0000,50.6500,"01/06/2006","31/12/2007"
"4895-1","Creator","3 in 1",2006,"Motion Power",,611,39.99,49.99,,,,673419079921,48,38.4,7.2,1.37,"",0,0,0,,0,0,,,,,,,,,65.0000,43.2800,"01/06/2006","31/12/2007"
"4896-1","Creator","3 in 1",2006,"Roaring Roadsters",,931,34.99,60,,,,673419080057,48,38.4,7.2,1.57,"",0,0,0,,0,0,,,,,,,,,129.9900,60.5100,"01/06/2006","31/12/2007"
"4948-1","Racers","Tiny Turbos",2006,"Red Racer",,22,,,,,5702014481299,,,,,,"",0,0,0,,0,0,,,,,,,,,8.7600,0.9000,"",""
"4949-1","Racers","Tiny Turbos",2006,"Blue Buggy",,24,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,17.5100,1.7000,"",""
"4960-1","Duplo","LEGO Ville",2006,"Giant Zoo",5,126,49.99,69.99,,,5702014466425,,57.6,48,12.7,,"",0,0,0,,0,0,,,,,,,,,268.2100,89.0500,"01/01/2006","31/12/2008"
"4961-1","Duplo","LEGO Ville",2006,"Fun Zoo",,30,12.99,15.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,64.9000,29.9500,"",""
"4962-1","Duplo","LEGO Ville",2006,"Baby Zoo",1,18,9.99,9.99,12.99,12.99,5702014466449,673419215824,26.1874,14.097,7.1882,0.29,"",0,0,0,,0,0,,,,,,,,,15.4100,14.4800,"",""
"4963-1","Duplo","LEGO Ville",2006,"Police Patrol",1,8,11.99,7.5,,,5702014466456,,,,,,"",0,0,0,,0,0,,,,,,,,,30.6300,10.5500,"",""
"4964-1","Duplo","LEGO Ville",2006,"Highway Help",2,26,14.65,19.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,40.0000,29.6500,"",""
"4965-1","Duplo","LEGO Ville",2006,"Police Action",4,65,29.99,50,,,5702014466470,,48,38.4,11.4,,"",0,0,0,,0,0,,,,,,,,,144.1800,51.4200,"01/06/2006","31/12/2007"
"4966-1","Duplo","LEGO Ville",2006,"Doll's House",4,95,29.99,69.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,190.0000,65.0000,"",""
"4967-1","Duplo","LEGO Ville",2006,"Fire Helicopter",2,14,9.99,15.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,32.0000,16.4500,"",""
"4968-1","Duplo","LEGO Ville",2006,"Friendly Zoo",2,84,29.35,49.99,,,5702014469891,,48,38.4,11.4,,"",0,0,0,,0,0,,,,,,,,,,36.9100,"01/01/2006","31/12/2008"
"4969-1","Duplo","LEGO Ville",2006,"Tractor Fun",1,4,2.99,4.99,,,,673419082563,,,,,"",0,0,0,,0,0,,,,,,,,,10.0000,7.4100,"",""
"4971-1","Duplo","LEGO Ville",2006,"Zoo Vehicles",2,37,18.99,24.99,,,5702014480056,,,,,,"",0,0,0,,0,0,,,,,,,,,89.9700,42.0000,"",""
"5470-1","Quatro","",2006,"My First Quatro Figure",1,18,7.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,94.7700,65.3300,"",""
"5475-1","Make and Create","",2006,"Girls Fantasy Bucket",,190,5.99,8,,,,673419086356,22.7,21.3,22.7,,"",0,0,0,,0,0,,,,,,,,,34.9500,,"01/06/2006","31/12/2006"
"5477-1","Make and Create","",2006,"LEGO Classic House Building",,233,9.99,14.99,,,5702014472884,673419081160,14.6,20.3,12.5,0.65,"",0,0,0,,0,0,,,,,,,,,25.7500,16.5000,"",""
"5480-1","Duplo","",2006,"Duplo Town Building",2,87,14.99,,,,5702014470132,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5481-1","Duplo","",2006,"Duplo Zoo",2,128,24.99,25,,,,673419080187,41.1,19.1,27.7,1.74,"",0,0,0,,0,0,,,,,,,,,,22.5000,"",""
"5482-1","Make and Create","",2006,"Ultimate House Building Set",,674,24.99,25,,,,673419080194,41.1,19.1,27.7,2.25,"",0,0,0,,0,0,,,,,,,,,40.0000,20.0000,"01/06/2006","31/12/2007"
"5483-1","Make and Create","",2006,"Ready Steady Build & Race Set",,692,24.99,,,,5702014470163,,41.1,19.1,27.7,,"",0,0,0,,0,0,,,,,,,,,,17.4700,"01/06/2006","31/12/2007"
"5484-1","Duplo","",2006,"{Zoo animal}",,,,,,,,,17,17,0,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2006","31/12/2009"
"5485-0","Duplo","LEGO Ville",2006,"Zoo {Random Bag}",,4,,,,,,,17,17,0,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2006","31/12/2007"
"5485-2","Duplo","",2006,"Zoo - Zoo Keeper",,,,,,,,,17,17,0,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2006","31/12/2007"
"5485-3","Duplo","",2006,"Zoo  - Penguin",,,,,,,,,17,17,0,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2006","31/12/2007"
"5485-4","Duplo","",2006,"Zoo - Polar Bear",,,,,,,,,17,17,0,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2006","31/12/2007"
"5485-5","Duplo","",2006,"Zoo - Hippopotamus",,,,,,,,,17,17,0,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2006","31/12/2007"
"5485-6","Duplo","",2006,"Zoo - Giraffe",,,,,,,,,17,17,0,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2006","31/12/2007"
"5491-1","Make and Create","",2006,"XXL 2000",,2000,,40,,,5702014500266,,,,,,"",0,0,0,,0,0,,,,,,,,,168.5900,,"",""
"5492-1","Duplo","Bonus/Value Pack",2006,"Limited Edition Green Brick Tub",,121,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5517-1","Make and Create","",2006,"XXL 1800",,1800,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5966-1","Exo-Force","Original",2006,"White Good Guy",1,22,1.49,,,,5702014482807,,,,,,"",0,0,0,,0,0,,,,,,,,,9.7800,7.4500,"",""
"5967-1","Exo-Force","Original",2006,"Red Good Guy",1,22,,,,,,,14,14,0,,"",0,0,0,,0,0,,,,,,,,,8.4200,6.9100,"30/12/2006","31/12/2006"
"6092-1","Make and Create","",2006,"Anniversary Bucket",,700,14.99,,,,5702014480582,,,,,,"",0,0,0,,0,0,,,,,,,,,19.8800,32.6500,"",""
"6092-2","Make and Create","",2006,"Special Edition Creative Building Tub",,700,14.99,15,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,100.0000,,"",""
"6111-1","Racers","Tiny Turbos",2006,"Street Chase",,198,8.99,,,,5702014477421,,28.8,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,33.0000,21.3900,"01/03/2006","31/12/2006"
"6112-1","Make and Create","",2006,"LEGO World of Bricks - 1,000 Elements",,1000,12.49,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,40.0000,,"",""
"6114-1","Make and Create","",2006,"LEGO Creator 200 + 40 Special Elements",,242,8.99,13,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,5.4400,"",""
"6205-1","Star Wars","Episode III",2006,"V-wing Fighter",1,118,7.99,10,,,5702014467675,673419078900,24,14.4,6,0.19,"",0,0,0,,0,0,,,,,,,,,49.1300,20.3300,"01/01/2006","31/12/2007"
"6206-1","Star Wars","Episode VI",2006,"TIE Interceptor",1,212,17.99,19.99,,,5702014467682,673419078917,28.8,28.8,6,0.45,"",0,0,0,,0,0,,,,,,,,,98.5000,42.2000,"01/01/2006","31/07/2007"
"6207-1","Star Wars","Episode VI",2006,"A-wing Fighter",2,194,9.99,16,,,5702014467699,673419078924,28.8,19.2,6,0.36,"",0,0,0,,0,0,,,,,,,,,60.8500,22.2400,"01/01/2006","31/12/2006"
"6208-1","Star Wars","Episode VI",2006,"B-wing Fighter",2,435,24.99,34.99,,,5702014467705,673419078931,38.4,28.8,6,0.78,"",0,0,0,,0,0,,,,,,,,,120.0000,58.0700,"01/01/2006","31/07/2007"
"6209-1","Star Wars","Episode V",2006,"Slave I",5,537,39.99,49.99,,,5702014467712,673419078948,48,28.8,6,1.03,"",0,0,0,,0,0,,,,,,,,,313.7800,134.2800,"01/01/2006","31/07/2007"
"6210-1","Star Wars","Episode VI",2006,"Jabba's Sail Barge",8,781,59.99,74.99,,,5702014467729,673419078955,48,38.4,7.2,1.45,"",0,0,0,,0,0,,,,,,,,,441.5000,224.6900,"01/06/2006","31/12/2007"
"6211-1","Star Wars","Episode IV",2006,"Imperial Star Destroyer",9,1367,79.99,99.99,,,5702014467736,673419078979,65.2,38.4,9.6,2.45,"",0,0,0,,0,0,,,,,,,,,326.3900,184.1200,"01/06/2006","31/12/2008"
"6212-1","Star Wars","Episode V",2006,"X-wing Fighter",6,437,45.99,49.99,79.99,,5702014501034,673419092159,48,28.8,6,,"",0,0,0,,0,0,,,,,,,,,97.1300,53.8300,"01/09/2006","31/07/2011"
"6620-1","Bionicle","Accessories",2006,"Ultimate Accessory Set",,500,14.99,,,,5702014487048,,16,26.4,16,,"",0,0,0,,0,0,,,,,,,,,165.0000,91.3000,"01/05/2006","31/12/2006"
"6638-1","Bionicle","Accessories",2006,"Ultimate Creatures Accessory Set",,300,,20,,,,673419087612,,,,,"",0,0,0,,0,0,,,,,,,,,349.9900,,"",""
"6934-1","Bionicle","Miscellaneous",2006,"Good Guy",,16,,,,,,,14,14,0,,"",0,0,0,,0,0,,,,,,,,,18.4100,8.6900,"31/12/2006","31/07/2007"
"6935-1","Bionicle","Miscellaneous",2006,"Bad Guy",,16,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,31.5800,9.3200,"",""
"6936-1","Bionicle","Playsets",2006,"Piraka & Catapult",1,20,,,,,,,14,14,0,,"",0,0,0,,0,0,,,,,,,,,,15.5900,"30/12/2006","31/12/2006"
"6937-1","Bionicle","Playsets",2006,"Give Away",2,17,,,,,,,14,14,0,,"",0,0,0,,0,0,,,,,,,,,,7.8000,"30/12/2006","31/12/2006"
"7020-1","Vikings","",2006,"Army of Vikings with Heavy Artillery Wagon",7,312,17.99,30,,,5702014470026,673419080071,38.4,19.2,7.2,,"",0,0,0,,0,0,,,,,,,,,195.1800,104.1100,"01/08/2006","31/12/2007"
"7021-1","Vikings","",2006,"Viking Double Catapault versus the Armoured Ofnir Dragon",3,505,24.99,39.99,,,5702014470033,,48,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,132.7700,100.8700,"01/08/2006","31/12/2007"
"7215-1","Clikits","",2006,"Frame & Hairband",,26,,,,,,,14,14,0,,"",0,0,0,,0,0,,,,,,,,,10.7300,,"01/01/2006","31/12/2006"
"7216-1","Bionicle","Miscellaneous",2006,"Gold Good Guy ",,22,,,,,,,14,14,0,,"",0,0,0,,0,0,,,,,,,,,16.6100,12.3800,"01/02/2006","30/06/2006"
"7217-1","Bionicle","Miscellaneous",2006,"Duracell Bad Guy",,15,,,,,,,14,16,0,,"",0,0,0,,0,0,,,,,,,,,12.5700,4.1000,"01/02/2006","31/12/2006"
"7237-2","City","Police",2006,"Police Station",7,589,,,,,5702014428836,673419089500,57.6,38.4,11.4,1.88,"",0,0,0,,0,0,,,,,,,,,231.4800,58.0000,"",""
"7261-2","Star Wars","Episode III",2006,"Clone Turbo Tank (non-light-up, 2006 edition)",8,813,69.99,90,,,,673419089494,,,,,"",0,0,0,,0,0,,,,,,,,,536.2600,222.1300,"",""
"7335-1","Make and Create","",2006,"Foundation Set - Blue Bucket",2,464,,,,,,,21.2,21.2,25.9,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2006","31/12/2008"
"7336-1","Make and Create","",2006,"Foundation Set - Red Bucket",,427,,,,,5702014476646,,23.8,23.8,29.6,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2006","31/12/2008"
"7337-1","Duplo","",2006,"Foundation Set - Green Bucket",2,50,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"7338-1","Duplo","Zoo",2006,"LEGO DUPLO Big Crate",2,116,24.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"7339-1","Duplo","Zoo",2006,"Friendly Animal Bus",5,110,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"7545-1","Clikits","",2006,"Pink & Pearls Jewels 'n' More",,67,6.99,,,,,,22,18.5,6,,"",0,0,0,,0,0,,,,,,,,,30.8300,,"01/01/2006","31/07/2006"
"7546-1","Clikits","",2006,"Tropical Breeze Jewels 'n' More",,72,6.99,,,,,,22,18.5,6,,"",0,0,0,,0,0,,,,,,,,,29.4700,20.3600,"01/01/2006","31/07/2006"
"7548-1","Clikits","",2006,"Fun Flamingo Frames 'n' More",,79,7.99,,,,,673419077811,22,25.5,6,0.22,"",0,0,0,,0,0,,,,,,,,,37.0300,,"01/01/2006","31/07/2006"
"7549-1","Clikits","",2006,"Totally Tropical Décor Set",,130,12.99,,,,,,38.4,28.8,8.8,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2006","31/07/2006"
"7554-1","Clikits","",2006,"Pearly Pink Bracelet & Bands",,63,2.99,,,,,,14.4,16,4.8,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2006","31/07/2006"
"7555-1","Clikits","",2006,"Glitter & Sparkle Beauty Set",,57,2.99,,,,,,14.4,16,4.8,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2006","31/07/2006"
"7577-1","Belville","",2006,"Winter Wonder Palace",3,168,59.99,69.99,,,,,57.6,48,9.6,,"",0,0,0,,0,0,,,,,,,,,116.6900,75.7600,"01/03/2006","31/12/2007"
"7578-1","Belville","",2006,"Ultimate Princesses",2,149,29.99,49.99,,,,,38.4,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,,40.8400,"01/03/2006","31/12/2007"
"7579-1","Belville","",2006,"Blossom Fairy",1,46,5.99,9.99,,,5702014465886,,,,,,"",0,0,0,,0,0,,,,,,,,,27.9300,15.8000,"",""
"7602-1","Creator","Promotional",2006,"Black SUV",,46,,,,,,,14,14,0,,"",0,0,0,,0,0,,,,,,,,,7.8000,1.9800,"30/12/2006","31/12/2007"
"7604-1","Creator","Promotional",2006,"Triceratops",,34,,,,,5702014482777,,14,14,0,,"",0,0,0,,0,0,,,,,,,,,9.6200,1.9800,"30/12/2006","31/12/2008"
"7606-1","Creator","Promotional",2006,"Frog",,33,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.2500,5.0000,"",""
"7608-1","Creator","Miscellaneous",2006,"Dolphin",,27,,,,,,,14,14,0,,"",0,0,0,,0,0,,,,,,,,,,,"30/12/2006","31/12/2006"
"7609-1","Creator","Miscellaneous",2006,"Rescue Chopper",,27,,,,,,,14,14,0,,"",0,0,0,,0,0,,,,,,,,,5.5700,1.7500,"30/12/2006","31/12/2007"
"7610-1","Creator","Miscellaneous",2006,"Speedboat",,18,,,,,,,14,14,0,,"",0,0,0,,0,0,,,,,,,,,16.9800,3.0700,"30/12/2006","31/12/2008"
"7700-1","Exo-Force","Original",2006,"Stealth Hunter",1,164,9.99,14.99,,,5702014467743,,19.2,28.8,4.8,,"",0,0,0,,0,0,,,,,,,,,91.0500,28.1700,"01/01/2006","31/12/2006"
"7701-1","Exo-Force","Original",2006,"Grand Titan",1,196,9.99,15,,,5702014467750,,19.2,28.8,4.8,,"",0,0,0,,0,0,,,,,,,,,60.9100,25.6300,"01/01/2006","31/12/2006"
"7702-1","Exo-Force","Original",2006,"Thunder Fury",1,197,9.99,15,,,,673419079006,19.2,28.8,4.8,,"",0,0,0,,0,0,,,,,,,,,60.5000,25.0500,"01/01/2006","30/09/2007"
"7703-1","Exo-Force","Original",2006,"Fire Vulture",1,177,9.99,15,,,5702014467774,,19.2,28.8,4.8,,"",0,0,0,,0,0,,,,,,,,,44.6400,21.7300,"01/01/2006","31/12/2006"
"7704-1","Exo-Force","Original",2006,"Sonic Phantom",1,215,14.99,20,,,5702014467781,673419079020,28.8,28.8,6,0.48,"",0,0,0,,0,0,,,,,,,,,42.5000,20.8500,"01/01/2006","31/12/2007"
"7705-1","Exo-Force","Original",2006,"Gate Assault",5,402,19.99,30,,,,673419079037,38.4,28.8,6,0.73,"",0,0,0,,0,0,,,,,,,,,55.0000,39.5400,"01/01/2006","31/12/2006"
"7706-1","Exo-Force","Original",2006,"Mobile Defense Tank",2,365,19.99,30,,,5702014467804,673419079044,38.4,28.8,6,0.65,"",0,0,0,,0,0,,,,,,,,,108.0000,37.5800,"01/06/2006","31/12/2007"
"7707-1","Exo-Force","Original",2006,"Striking Venom",6,646,34.99,49.99,,,5702014467811,673419079051,48,38.4,7.2,1.34,"",0,0,0,,0,0,,,,,,,,,97.7600,58.0700,"01/06/2006","31/12/2007"
"7708-1","Exo-Force","Original",2006,"Uplink",1,69,3.99,5,,,,673419079068,14.4,14.4,3.9,,"",0,0,0,,0,0,,,,,,,,,28.7500,7.4500,"01/01/2006","31/12/2006"
"7709-1","Exo-Force","Original",2006,"Sentai Fortress",8,1448,69.99,100,,,,673419080156,65.2,38.4,11.4,3.15,"",0,0,0,,0,0,,,,,,,,,266.4600,158.4200,"01/06/2006","31/12/2007"
"7711-1","Exo-Force","Original",2006,"Sentry",1,78,3.99,4.99,,,,673419080163,14.4,14.4,3.9,,"",0,0,0,,0,0,,,,,,,,,57.8100,9.4700,"01/01/2006","31/12/2006"
"7712-1","Exo-Force","Original",2006,"Supernova",1,287,14.99,20,,,5702014479876,,28.8,28.8,4.8,,"",0,0,0,,0,0,,,,,,,,,152.5000,80.8000,"01/04/2006","31/12/2006"
"7713-1","Exo-Force","Original",2006,"Bridge Walker and White Lightning",4,657,34.99,50,,,,673419083898,48,38.4,7.2,,"",0,0,0,,0,0,,,,,,,,,199.7900,226.7500,"01/10/2006","31/12/2006"
"7716-1","Bionicle","Miscellaneous",2006,"QUICK Good Guy White",,21,,,,,,,15,20,0,,"",0,0,0,,0,0,,,,,,,,,29.7400,8.0200,"01/08/2006","31/12/2006"
"7717-1","Bionicle","Miscellaneous",2006,"QUICK Bad Guy Green",,26,,,,,,,15,20,0,,"",0,0,0,,0,0,,,,,,,,,34.4300,6.4400,"01/08/2006","31/12/2006"
"7718-1","Bionicle","Miscellaneous",2006,"QUICK Bad Guy Yellow",,26,,,,,,,15,20,0,,"",0,0,0,,0,0,,,,,,,,,13.1200,5.0000,"01/08/2006","31/12/2006"
"7719-1","Bionicle","Miscellaneous",2006,"QUICK Good Guy Red",,21,,,,,,,15,20,0,,"",0,0,0,,0,0,,,,,,,,,12.9900,4.2900,"01/08/2006","31/12/2006"
"7779-1","Batman","",2006,"The Batman Dragster: Catwoman Pursuit",2,92,7.99,10,,,,673419081764,24,14.4,6,0.18,"",0,0,0,,0,0,,,,,,,,,100.0000,38.6300,"01/04/2006","31/12/2006"
"7780-1","Batman","",2006,"The Batboat: Hunt for Killer Croc",2,188,14.99,19.99,,,,673419080507,28.8,28.8,6,0.46,"",0,0,0,,0,0,,,,,,,,,217.3600,68.0000,"01/04/2006","31/12/2007"
"7781-1","Batman","",2006,"The Batmobile: Two-Face's Escape",3,386,24.99,29.99,,,5702014469983,673419080514,38.4,28.8,6,0.69,"",0,0,0,,0,0,,,,,,,,,237.0100,129.4100,"01/04/2006","31/12/2007"
"7782-1","Batman","",2006,"The Batwing: The Joker's Aerial Assault",3,523,39.99,50,,,5702014469990,673419080521,48,28.8,7.2,0.99,"",0,0,0,,0,0,,,,,,,,,223.6000,119.1000,"01/04/2006","31/12/2007"
"7783-1","Batman","",2006,"The Batcave: The Penguin and Mr. Freeze's Invasion",7,1071,79.99,89.99,,,5702014470002,673419080538,57.6,38.4,9.6,2.31,"",0,0,0,,0,0,,,,,,,,,574.8100,295.0900,"01/06/2006","31/12/2007"
"7784-1","Batman","",2006,"The Batmobile: Ultimate Collectors' Edition",,1045,49.99,70,,,5702014475373,673419081603,48,38.4,9.6,1.98,"",0,0,0,,0,0,,,,,,,,,497.5100,178.6800,"01/06/2006","31/12/2007"
"7785-1","Batman","",2006,"Arkham Asylum",7,860,59.99,79.99,,,5702014483514,,48,38.4,7.2,,"",0,0,0,,0,0,,,,,,,,,473.0300,302.2600,"01/08/2006","31/12/2007"
"7790-1","Duplo","",2006,"Standard Starter Set",1,75,14.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,22.5000,"",""
"7792-1","Duplo","",2006,"Deluxe Starter Set",2,120,29.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"7793-1","Make and Create","",2006,"Standard Starter Set",1,487,14.99,,,,5702014476554,,41,12.2,28,,"",0,0,0,,0,0,,,,,,,,,28.6500,24.0000,"01/01/2006","31/12/2006"
"7794-1","Make and Create","",2006,"{Set with two minifigs}",,,19.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"7795-1","Make and Create","",2006,"Deluxe Starter Set",3,1110,29.99,,,,5702014476592,,41.1,19.1,27.7,,"",0,0,0,,0,0,,,,,,,,,98.1800,47.8800,"01/01/2006","31/12/2006"
